OverallQual,GarageCars,GrLivArea,ExterQual,TotalBsmtSF,BsmtQual,FullBath,BsmtFinSF1,KitchenQual,YearBuilt,Neighborhood,CentralAir,2ndFlrSF,LotArea,OverallCond,FireplaceQu,YearRemodAdd,GarageFinish,KitchenAbvGr,GarageType,LandContour,MSZoning,LotFrontage,SaleCondition,BsmtFullBath,RoofMatl,BsmtExposure,HalfBath,BedroomAbvGr,GarageYrBlt,BsmtFinType1,SalePrice
5,2,988,3.0,988,4.0,1,827,3.0,1961,19.0,1.0,0,9945,5,0.0,1961,1.0,1,1.0,3.0,3.0,0.0,4.0,1,1.0,3.0,0,3,1963,5.0,128500
6,1,923,3.0,923,2.0,2,543,3.0,1980,20.0,1.0,0,8012,5,3.0,1980,2.0,1,5.0,3.0,3.0,50.0,4.0,0,1.0,3.0,0,2,1980,1.0,143000
5,1,1520,3.0,793,4.0,1,182,3.0,1932,18.0,1.0,672,4500,5,0.0,2000,1.0,1,1.0,0.0,2.0,55.0,0.0,0,1.0,3.0,0,3,1968,5.0,159434
6,2,1291,3.0,1291,2.0,1,1003,2.0,1996,4.0,1.0,0,2887,5,4.0,1997,1.0,1,5.0,1.0,3.0,0.0,4.0,1,1.0,2.0,0,2,1996,2.0,173000
9,3,1668,2.0,1626,2.0,2,1059,2.0,2002,5.0,1.0,0,11248,5,3.0,2002,3.0,1,5.0,3.0,3.0,90.0,4.0,1,1.0,0.0,0,3,2002,2.0,285000
7,2,1839,2.0,1195,2.0,2,0,3.0,1998,15.0,1.0,644,16770,5,0.0,1998,3.0,1,5.0,3.0,3.0,58.0,4.0,0,1.0,3.0,1,4,1998,6.0,221000
7,2,2090,2.0,1190,2.0,2,828,2.0,1984,22.0,1.0,900,5062,5,3.0,1984,3.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,2.0,0,3,1984,2.0,207500
7,2,1761,2.0,874,2.0,3,0,2.0,2007,21.0,1.0,887,10207,6,0.0,2007,3.0,1,5.0,3.0,1.0,84.0,5.0,0,1.0,3.0,0,3,2007,6.0,227875
7,2,1102,2.0,551,2.0,2,239,2.0,2004,21.0,1.0,551,5105,5,0.0,2004,1.0,1,1.0,3.0,1.0,0.0,4.0,0,1.0,3.0,1,2,2004,2.0,148800
8,2,1419,2.0,1419,2.0,2,945,2.0,2007,22.0,1.0,0,8089,6,4.0,2007,2.0,1,5.0,1.0,3.0,60.0,5.0,1,1.0,0.0,0,2,2007,2.0,392000
6,2,1362,2.0,1362,2.0,2,20,2.0,2005,16.0,1.0,0,7577,5,4.0,2006,2.0,1,5.0,3.0,3.0,61.0,4.0,0,1.0,0.0,0,2,2005,0.0,194700
6,2,848,2.0,848,2.0,1,697,2.0,2004,5.0,1.0,0,4426,5,3.0,2004,2.0,1,5.0,3.0,4.0,0.0,4.0,1,1.0,1.0,0,1,2004,2.0,141000
10,3,4316,0.0,2444,0.0,3,1455,0.0,1994,15.0,1.0,1872,21535,6,5.0,1995,3.0,1,5.0,3.0,3.0,104.0,4.0,0,7.0,1.0,1,4,1994,2.0,755000
7,2,2519,2.0,1210,2.0,2,965,2.0,1989,23.0,1.0,1281,26178,5,4.0,1990,2.0,1,5.0,3.0,3.0,42.0,4.0,1,1.0,1.0,1,4,1989,2.0,335000
5,1,1073,3.0,1073,4.0,1,0,3.0,1921,17.0,1.0,0,5400,6,0.0,1968,1.0,1,1.0,3.0,3.0,60.0,0.0,0,1.0,3.0,0,2,1968,6.0,108480
5,2,1539,3.0,927,4.0,1,0,3.0,1936,3.0,1.0,472,6120,6,0.0,1950,1.0,1,1.0,3.0,4.0,51.0,4.0,0,1.0,3.0,1,3,1995,6.0,141500
6,2,1137,3.0,1112,2.0,2,980,2.0,1987,23.0,1.0,0,13811,6,3.0,1987,1.0,1,5.0,3.0,3.0,54.0,4.0,1,1.0,3.0,0,2,1987,2.0,176000
5,1,616,3.0,616,4.0,1,616,3.0,1921,3.0,1.0,0,6000,7,0.0,1950,1.0,1,1.0,3.0,4.0,50.0,4.0,0,1.0,3.0,0,2,1921,3.0,89000
5,1,1148,3.0,980,0.0,1,210,3.0,1952,7.0,1.0,0,6420,7,0.0,1952,1.0,1,1.0,3.0,3.0,57.0,4.0,0,1.0,2.0,0,2,1952,3.0,123500
5,1,894,3.0,894,4.0,1,553,3.0,1965,19.0,1.0,0,8450,8,4.0,2009,1.0,1,1.0,3.0,3.0,65.0,4.0,1,1.0,3.0,0,3,1973,2.0,138500
7,2,1391,2.0,1391,2.0,2,16,2.0,2004,21.0,1.0,0,4282,5,0.0,2004,2.0,1,5.0,3.0,1.0,59.0,4.0,0,1.0,2.0,0,2,2004,2.0,196000
8,3,1800,2.0,1800,0.0,2,1274,2.0,2002,23.0,1.0,0,14331,5,4.0,2002,3.0,1,5.0,3.0,3.0,85.0,4.0,1,1.0,1.0,0,3,2002,2.0,312500
7,2,1164,3.0,1164,4.0,1,0,3.0,1969,14.0,1.0,0,9600,5,0.0,1969,1.0,1,5.0,3.0,3.0,80.0,4.0,0,1.0,3.0,1,3,1969,6.0,140000
8,3,2576,0.0,1234,0.0,2,0,0.0,2006,22.0,1.0,1312,12438,5,4.0,2006,3.0,1,3.0,3.0,3.0,82.0,5.0,0,1.0,3.0,1,4,2006,6.0,361919
5,2,1812,3.0,360,2.0,2,0,2.0,1900,17.0,1.0,780,7630,9,1.0,1996,1.0,2,1.0,3.0,4.0,76.0,4.0,0,1.0,3.0,0,4,1999,6.0,140000
7,2,1484,2.0,1473,2.0,2,712,2.0,2004,5.0,1.0,0,8400,5,0.0,2005,2.0,1,5.0,3.0,3.0,70.0,4.0,1,1.0,0.0,0,3,2004,2.0,213000
4,0,1092,1.0,0,3.0,2,0,1.0,1930,9.0,0.0,720,5600,5,0.0,1950,0.0,2,0.0,3.0,4.0,70.0,4.0,0,1.0,4.0,0,3,0,4.0,55000
7,2,1824,3.0,1643,2.0,2,1219,2.0,1971,4.0,1.0,0,115149,5,3.0,2002,1.0,1,5.0,2.0,3.0,0.0,4.0,1,1.0,1.0,0,2,1971,2.0,302000
8,2,1324,2.0,1324,2.0,2,863,2.0,2006,16.0,1.0,0,6240,5,4.0,2006,3.0,1,5.0,3.0,3.0,48.0,4.0,1,1.0,3.0,0,2,2006,2.0,254000
7,2,1456,2.0,728,2.0,2,0,2.0,2007,8.0,1.0,728,9018,5,4.0,2007,3.0,1,5.0,3.0,3.0,65.0,5.0,0,1.0,0.0,1,3,2007,6.0,179540
5,1,904,3.0,876,4.0,1,0,3.0,1966,19.0,1.0,0,7162,7,0.0,1966,1.0,1,5.0,3.0,3.0,0.0,0.0,0,1.0,3.0,0,3,1966,6.0,109900
3,0,729,2.0,270,4.0,1,0,3.0,1935,3.0,1.0,0,4130,6,0.0,2003,0.0,1,0.0,3.0,3.0,56.0,4.0,0,1.0,3.0,0,2,0,6.0,52000
4,1,1178,3.0,859,4.0,1,0,3.0,1900,9.0,1.0,319,8712,7,0.0,1950,2.0,1,1.0,1.0,0.0,66.0,0.0,0,1.0,2.0,0,2,1964,6.0,102776
8,2,1228,2.0,1228,2.0,2,767,2.0,1988,22.0,1.0,0,4671,5,4.0,1989,3.0,1,5.0,1.0,3.0,40.0,4.0,1,1.0,2.0,0,2,1988,2.0,189000
4,2,960,3.0,960,4.0,1,789,3.0,1970,3.0,0.0,0,9873,5,0.0,1970,1.0,1,1.0,3.0,3.0,60.0,4.0,1,1.0,0.0,0,3,1970,0.0,129000
6,2,1479,2.0,725,4.0,2,533,2.0,1976,19.0,1.0,754,13517,8,0.0,2005,2.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,3,1976,2.0,130500
6,2,1350,3.0,1064,2.0,2,0,3.0,1974,14.0,1.0,0,10140,5,3.0,1974,2.0,1,5.0,3.0,3.0,78.0,4.0,0,1.0,3.0,0,3,1974,6.0,165000
7,2,2554,3.0,718,4.0,1,0,3.0,1890,17.0,1.0,978,10800,8,0.0,1998,1.0,1,1.0,0.0,4.0,60.0,4.0,0,1.0,3.0,1,3,1996,6.0,159500
5,2,1178,3.0,1176,2.0,1,1084,2.0,1973,14.0,1.0,0,10000,6,2.0,2000,1.0,1,5.0,3.0,3.0,80.0,4.0,0,1.0,3.0,1,3,1973,1.0,157000
7,3,2418,2.0,1311,2.0,2,1173,2.0,1993,15.0,1.0,1093,10542,5,3.0,1994,2.0,1,5.0,3.0,3.0,96.0,4.0,1,1.0,1.0,1,3,1993,2.0,341000
5,1,971,3.0,971,2.0,1,523,3.0,1969,5.0,1.0,0,9920,6,1.0,1969,1.0,1,5.0,3.0,3.0,69.0,4.0,0,1.0,1.0,1,3,1969,0.0,128500
8,2,1742,2.0,1742,2.0,2,1148,2.0,1985,22.0,1.0,0,6563,5,3.0,1985,2.0,1,5.0,2.0,3.0,0.0,4.0,1,1.0,1.0,0,2,1985,2.0,275000
6,2,848,2.0,848,2.0,1,662,2.0,2004,5.0,1.0,0,4426,5,0.0,2004,2.0,1,5.0,3.0,4.0,0.0,4.0,1,1.0,0.0,0,1,2004,2.0,143000
4,2,864,3.0,864,4.0,1,191,3.0,1970,12.0,1.0,0,8120,7,0.0,1970,1.0,1,1.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,3,1994,0.0,124500
4,1,1470,3.0,941,4.0,2,0,3.0,1954,7.0,1.0,473,8172,6,0.0,1972,1.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,4,1958,6.0,135000
9,3,1698,0.0,1698,0.0,2,1234,0.0,2007,7.0,1.0,0,13286,5,4.0,2008,3.0,1,5.0,3.0,3.0,86.0,4.0,1,1.0,3.0,0,3,2007,2.0,320000
4,2,864,3.0,864,4.0,1,375,2.0,1970,12.0,1.0,0,6960,6,0.0,1970,1.0,1,1.0,3.0,3.0,60.0,4.0,0,1.0,3.0,0,3,1989,0.0,120500
6,2,1680,2.0,880,2.0,2,808,2.0,1988,6.0,1.0,0,21695,9,4.0,2007,3.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,3.0,0,3,1988,2.0,222000
7,2,1232,2.0,1232,2.0,2,724,2.0,2007,5.0,1.0,0,7314,5,0.0,2007,2.0,1,5.0,3.0,3.0,64.0,4.0,1,1.0,0.0,0,2,2007,2.0,194500
5,3,1776,3.0,1584,4.0,2,0,3.0,1958,12.0,1.0,0,11475,5,0.0,1958,1.0,2,1.0,3.0,3.0,85.0,0.0,1,1.0,3.0,0,4,1968,6.0,110000
4,2,1208,3.0,780,4.0,1,152,3.0,1925,9.0,1.0,0,6240,5,0.0,1950,1.0,1,1.0,3.0,4.0,52.0,4.0,0,1.0,3.0,0,2,1962,1.0,103000
8,2,1616,2.0,1595,2.0,2,1180,2.0,1995,22.0,1.0,0,5389,5,3.0,1996,2.0,1,5.0,3.0,3.0,39.0,4.0,1,1.0,3.0,0,2,1995,2.0,236500
7,2,1146,2.0,868,0.0,2,786,2.0,2003,23.0,1.0,0,9590,5,4.0,2003,3.0,1,5.0,3.0,3.0,73.0,4.0,1,1.0,0.0,0,3,2003,2.0,187500
7,2,2031,2.0,1153,2.0,2,252,2.0,1998,5.0,1.0,878,11404,5,3.0,1999,3.0,1,5.0,3.0,3.0,75.0,4.0,0,1.0,0.0,1,3,1998,0.0,222500
5,1,1144,3.0,864,4.0,1,594,3.0,1961,19.0,1.0,0,10000,6,3.0,1983,2.0,1,5.0,3.0,3.0,80.0,4.0,1,1.0,3.0,0,3,1961,1.0,131400
5,1,948,3.0,948,4.0,1,0,3.0,1968,19.0,1.0,0,8978,5,0.0,1968,1.0,1,5.0,3.0,3.0,0.0,3.0,0,1.0,3.0,0,3,1968,6.0,108000
7,2,1768,3.0,880,2.0,1,390,3.0,1914,17.0,0.0,888,10800,7,3.0,1970,1.0,1,1.0,3.0,4.0,60.0,4.0,0,1.0,2.0,1,2,1914,5.0,163000
3,2,1040,3.0,0,3.0,2,0,3.0,1950,12.0,0.0,0,8544,4,0.0,1950,1.0,2,1.0,3.0,3.0,60.0,4.0,0,1.0,4.0,0,2,1949,4.0,93500
8,3,1801,2.0,893,2.0,2,0,2.0,2005,8.0,1.0,900,10463,5,4.0,2005,3.0,1,5.0,1.0,3.0,72.0,4.0,0,1.0,3.0,1,3,2005,6.0,239900
5,0,1200,3.0,1200,2.0,3,1200,3.0,1987,7.0,1.0,0,10800,5,0.0,1988,0.0,1,0.0,3.0,3.0,60.0,2.0,3,1.0,1.0,0,3,0,2.0,179000
7,2,1728,2.0,864,2.0,2,0,2.0,2004,5.0,1.0,864,9313,5,0.0,2004,2.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,3.0,1,3,2004,6.0,190000
5,2,1432,3.0,264,1.0,2,0,3.0,1910,17.0,1.0,664,9600,7,0.0,2002,1.0,1,1.0,3.0,4.0,60.0,0.0,0,1.0,3.0,0,2,1910,6.0,132000
6,1,912,3.0,912,4.0,1,832,2.0,1961,19.0,1.0,0,6768,8,0.0,1996,1.0,1,1.0,3.0,3.0,65.0,4.0,1,1.0,2.0,0,3,1962,2.0,142000
7,2,1349,3.0,1349,2.0,2,0,3.0,2000,20.0,1.0,0,8450,5,0.0,2001,1.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,3.0,0,3,2000,6.0,179000
5,2,1464,3.0,520,2.0,2,444,3.0,1963,19.0,1.0,0,12886,6,3.0,1999,2.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,0.0,0,3,1997,0.0,175000
8,2,1337,2.0,1337,2.0,2,733,2.0,1993,22.0,1.0,0,5395,5,3.0,1993,2.0,1,5.0,1.0,3.0,41.0,4.0,1,1.0,3.0,0,2,1993,2.0,180000
8,2,2715,0.0,1142,4.0,3,575,2.0,1976,14.0,1.0,1540,8963,9,3.0,1996,3.0,1,3.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,4,1994,2.0,299800
7,2,2256,2.0,952,2.0,2,300,2.0,2000,8.0,1.0,1276,8795,5,3.0,2000,3.0,1,3.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,4,2000,2.0,236000
7,4,2640,2.0,1240,4.0,1,0,2.0,1880,17.0,0.0,1320,11700,7,4.0,2003,1.0,1,1.0,3.0,4.0,65.0,4.0,0,1.0,3.0,1,4,1950,6.0,265979
7,2,1720,2.0,1720,2.0,2,919,2.0,1996,15.0,1.0,0,10593,5,3.0,1996,3.0,1,5.0,3.0,3.0,59.0,4.0,1,1.0,3.0,0,3,1996,2.0,260400
4,1,1529,3.0,0,3.0,2,0,3.0,1945,7.0,0.0,441,8405,3,0.0,1950,1.0,1,1.0,3.0,3.0,50.0,4.0,0,1.0,4.0,0,4,1945,4.0,98000
4,0,1140,3.0,576,4.0,1,0,3.0,1910,17.0,1.0,348,8800,7,0.0,2004,0.0,1,0.0,3.0,4.0,55.0,4.0,0,1.0,3.0,0,3,0,6.0,96500
7,2,1320,2.0,660,2.0,2,0,2.0,2003,8.0,1.0,660,7750,5,0.0,2003,3.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,3,2003,6.0,162000
6,2,1494,3.0,1479,2.0,2,1200,2.0,1997,5.0,1.0,0,9236,5,0.0,1997,2.0,1,5.0,3.0,3.0,79.0,4.0,1,1.0,1.0,0,3,1997,2.0,217000
8,3,2098,2.0,1030,2.0,2,0,0.0,2005,16.0,1.0,1060,10240,5,4.0,2005,2.0,1,5.0,3.0,3.0,80.0,4.0,0,1.0,2.0,1,3,2005,6.0,275500
6,2,1026,3.0,1026,4.0,1,439,2.0,1969,12.0,1.0,0,7930,8,0.0,2005,2.0,1,1.0,3.0,3.0,61.0,4.0,1,1.0,3.0,0,3,1969,2.0,156000
6,2,1471,3.0,729,2.0,2,381,3.0,1999,21.0,1.0,729,3230,5,0.0,1999,1.0,1,1.0,3.0,1.0,34.0,4.0,0,1.0,3.0,1,3,1999,2.0,172500
8,2,1768,2.0,866,2.0,2,20,2.0,2007,5.0,1.0,902,10769,5,0.0,2007,2.0,1,5.0,3.0,3.0,68.0,4.0,0,1.0,0.0,1,3,2007,2.0,212000
6,2,1386,3.0,672,4.0,2,438,3.0,1978,19.0,1.0,714,11616,5,3.0,1978,3.0,1,5.0,3.0,3.0,0.0,0.0,0,1.0,2.0,1,3,1978,5.0,158900
7,2,1501,3.0,744,2.0,2,549,3.0,1999,21.0,1.0,744,2280,5,0.0,1999,1.0,1,1.0,3.0,1.0,24.0,4.0,0,1.0,3.0,1,3,1999,0.0,179400
8,3,2531,2.0,1318,2.0,2,56,2.0,1995,15.0,1.0,1203,12257,5,3.0,1995,2.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,0.0,1,4,1995,3.0,290000
6,1,864,3.0,864,4.0,1,612,3.0,1959,12.0,1.0,0,9100,6,0.0,1959,1.0,1,1.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,2,2008,5.0,127500
5,2,1301,3.0,1145,4.0,1,405,1.0,1924,3.0,1.0,0,6911,5,0.0,1950,1.0,1,1.0,3.0,4.0,60.0,4.0,0,1.0,2.0,0,2,1965,3.0,100000
7,2,1547,3.0,756,2.0,2,24,2.0,2009,21.0,1.0,783,8640,5,0.0,2009,1.0,1,5.0,3.0,1.0,72.0,4.0,0,1.0,2.0,1,3,2009,2.0,215200
8,3,2365,2.0,1252,2.0,2,1163,2.0,1999,15.0,1.0,1097,9430,5,4.0,1999,2.0,1,5.0,3.0,3.0,82.0,4.0,1,1.0,2.0,1,3,1999,2.0,337000
8,2,1494,2.0,1494,2.0,1,437,0.0,1995,24.0,1.0,0,9549,5,4.0,1996,3.0,1,5.0,3.0,3.0,30.0,4.0,1,1.0,0.0,1,2,1995,3.0,270000
9,2,1506,2.0,1498,2.0,2,0,0.0,2008,21.0,1.0,0,14587,5,4.0,2008,3.0,1,5.0,3.0,3.0,75.0,5.0,0,1.0,3.0,0,2,2008,6.0,264132
7,2,1714,3.0,980,2.0,2,394,3.0,1988,14.0,1.0,734,10421,5,3.0,1988,1.0,1,5.0,3.0,3.0,80.0,4.0,0,1.0,3.0,1,3,1988,2.0,196500
6,1,1750,3.0,983,2.0,2,660,3.0,1940,11.0,1.0,767,12508,7,0.0,1985,1.0,1,5.0,3.0,3.0,75.0,4.0,1,1.0,2.0,0,4,1989,0.0,160000
7,2,1836,2.0,1860,2.0,2,24,2.0,2004,5.0,1.0,0,9100,5,4.0,2005,3.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,3,2004,2.0,216837
8,3,3279,0.0,1650,2.0,3,1416,0.0,2003,22.0,1.0,1589,53504,5,4.0,2003,3.0,1,3.0,1.0,3.0,47.0,4.0,1,1.0,1.0,1,4,2003,0.0,538000
5,2,858,3.0,858,2.0,1,685,3.0,1982,19.0,1.0,0,7252,5,0.0,1982,1.0,1,1.0,3.0,3.0,0.0,4.0,1,1.0,0.0,0,2,1983,2.0,134900
4,2,1220,3.0,836,1.0,1,836,3.0,1951,7.0,1.0,0,8877,5,0.0,1951,1.0,1,1.0,3.0,3.0,67.0,4.0,0,1.0,3.0,0,2,1951,3.0,102000
6,2,1117,3.0,1029,4.0,1,422,3.0,1976,7.0,1.0,0,7819,5,3.0,1976,1.0,1,1.0,3.0,3.0,94.0,0.0,1,1.0,0.0,0,3,1976,0.0,107000
5,1,912,3.0,912,4.0,1,456,3.0,1958,12.0,1.0,0,10150,5,0.0,1958,2.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,3.0,0,2,1958,5.0,114500
8,3,1973,2.0,1935,2.0,2,0,2.0,2006,16.0,1.0,0,14226,5,4.0,2006,3.0,1,5.0,3.0,3.0,110.0,5.0,0,1.0,0.0,0,3,2006,6.0,395000
6,2,1204,3.0,1204,0.0,2,866,3.0,1998,11.0,1.0,0,4500,5,0.0,1998,3.0,1,5.0,3.0,4.0,32.0,4.0,1,1.0,3.0,0,2,1998,2.0,162000
7,3,1614,2.0,1614,2.0,2,20,2.0,2005,5.0,1.0,0,11210,5,0.0,2006,2.0,1,5.0,3.0,3.0,86.0,5.0,0,1.0,0.0,0,3,2005,2.0,221500
5,2,894,3.0,864,4.0,1,762,3.0,1974,19.0,1.0,0,13350,5,2.0,1974,1.0,1,5.0,3.0,3.0,100.0,4.0,1,1.0,3.0,0,3,1974,0.0,142500
5,2,2020,3.0,0,3.0,2,0,3.0,1977,20.0,1.0,0,8400,5,3.0,1977,1.0,2,1.0,3.0,2.0,60.0,4.0,0,1.0,4.0,0,4,1977,4.0,144000
6,2,1004,3.0,975,2.0,1,975,3.0,1977,11.0,1.0,0,10530,5,0.0,1977,1.0,1,5.0,3.0,3.0,78.0,4.0,1,1.0,1.0,0,2,1977,2.0,135000
7,2,1253,3.0,1237,2.0,2,0,3.0,1995,8.0,1.0,0,7875,5,3.0,1996,3.0,1,5.0,3.0,3.0,63.0,4.0,0,1.0,3.0,0,3,1995,6.0,176000
6,2,1603,2.0,761,2.0,2,387,2.0,1992,20.0,1.0,793,7153,5,0.0,1992,2.0,1,5.0,3.0,3.0,65.0,4.0,0,1.0,3.0,1,3,1992,0.0,175900
7,2,1430,2.0,1413,2.0,2,0,2.0,2001,5.0,1.0,0,16285,5,0.0,2002,2.0,1,5.0,3.0,3.0,67.0,4.0,0,1.0,3.0,0,3,2001,6.0,187100
5,2,1110,3.0,1097,2.0,1,1097,2.0,1978,11.0,1.0,0,9101,6,3.0,1978,3.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,0.0,0,1,1978,2.0,165500
6,0,1484,3.0,742,4.0,2,0,3.0,1914,17.0,1.0,742,6300,6,4.0,2001,0.0,1,0.0,3.0,4.0,35.0,4.0,0,1.0,3.0,0,3,0,6.0,128000
6,2,1342,3.0,1372,4.0,2,251,3.0,1967,14.0,1.0,0,9790,5,4.0,1967,1.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,0,3,1967,5.0,161500
5,1,1652,3.0,686,1.0,2,686,3.0,1915,17.0,1.0,686,10800,6,0.0,1950,1.0,1,1.0,3.0,4.0,60.0,4.0,1,1.0,3.0,0,4,1961,3.0,139000
7,2,2084,2.0,956,2.0,2,656,2.0,2004,20.0,1.0,1128,10142,5,0.0,2004,2.0,1,3.0,3.0,3.0,76.0,4.0,1,1.0,3.0,1,4,2004,2.0,233000
4,1,901,3.0,901,4.0,1,0,3.0,1954,17.0,1.0,0,6000,7,0.0,2000,1.0,1,1.0,3.0,4.0,50.0,4.0,0,1.0,3.0,0,2,1954,6.0,107900
6,2,2087,3.0,832,4.0,2,568,2.0,1966,4.0,1.0,1111,12205,8,0.0,2007,3.0,1,5.0,2.0,3.0,0.0,4.0,0,1.0,1.0,1,5,1966,3.0,187500
7,2,1145,2.0,1145,2.0,2,16,2.0,2005,0.0,1.0,0,3182,5,4.0,2006,3.0,1,5.0,3.0,3.0,43.0,4.0,0,1.0,3.0,0,2,2005,2.0,160200
6,2,1062,3.0,1029,2.0,1,539,3.0,1976,11.0,1.0,0,11333,5,3.0,1976,2.0,1,5.0,3.0,3.0,0.0,4.0,1,1.0,0.0,0,3,1976,0.0,146800
7,2,2013,2.0,1117,2.0,2,862,3.0,1996,15.0,1.0,886,9920,5,3.0,1997,1.0,1,5.0,3.0,3.0,92.0,4.0,1,1.0,0.0,1,3,1997,2.0,269790
8,2,1496,2.0,1496,2.0,2,0,2.0,2007,21.0,1.0,0,9158,5,0.0,2007,3.0,1,5.0,3.0,3.0,76.0,5.0,0,1.0,0.0,0,3,2007,6.0,225000
7,2,1895,2.0,712,2.0,2,0,2.0,1994,8.0,1.0,809,10832,5,3.0,1996,3.0,1,5.0,3.0,3.0,0.0,4.0,0,1.0,3.0,1,3,1994,6.0,194500
6,2,1564,3.0,650,2.0,2,0,3.0,1980,20.0,1.0,676,8400,6,3.0,1981,1.0,1,5.0,3.0,3.0,70.0,4.0,0,1.0,3.0,1,3,1980,6.0,171000
6,2,1285,3.0,660,4.0,1,0,3.0,1977,19.0,1.0,0,8197,5,3.0,1977,2.0,1,5.0,3.0,3.0,71.0,4.0,0,1.0,3.0,1,3,1977,6.0,143500
5,1,773,3.0,773,4.0,1,570,3.0,1953,12.0,1.0,0,7677,5,0.0,1953,1.0,1,5.0,3.0,3.0,57.0,0.0,0,1.0,3.0,0,2,1953,1.0,110000
9,3,3140,0.0,1926,0.0,3,0,0.0,2008,16.0,1.0,1174,13518,5,4.0,2009,3.0,1,3.0,3.0,3.0,104.0,5.0,0,1.0,3.0,1,4,2009,6.0,485000
5,1,1768,3.0,731,2.0,1,569,2.0,1937,18.0,1.0,787,7200,7,3.0,1950,1.0,1,1.0,3.0,3.0,60.0,4.0,1,1.0,3.0,1,3,1939,0.0,175000
6,2,1688,3.0,616,2.0,2,462,2.0,1997,4.0,1.0,1072,12798,5,0.0,1997,2.0,1,5.0,1.0,3.0,79.0,4.0,1,1.0,1.0,1,4,1997,2.0,200000
4,2,1196,3.0,1196,4.0,1,197,3.0,1916,9.0,1.0,0,4800,7,0.0,1990,1.0,1,1.0,3.0,4.0,40.0,4.0,1,1.0,3.0,0,2,1957,3.0,109900
7,2,1456,2.0,728,2.0,2,648,2.0,2005,5.0,1.0,728,8199,5,4.0,2005,3.0,1,5.0,3.0,3.0,63.0,4.0,1,1.0,0.0,1,3,2005,2.0,189000
9,3,2822,0.0,1734,0.0,3,0,0.0,2008,16.0,1.0,1088,13891,5,4.0,2009,2.0,1,3.0,3.0,3.0,107.0,5.0,0,1.0,1.0,1,4,2009,6.0,582933
5,1,1128,3.0,936,4.0,1,812,3.0,1954,12.0,1.0,0,9000,5,0.0,1954,1.0,1,5.0,3.0,3.0,75.0,3.0,0,1.0,3.0,0,2,1954,3.0,118000
7,2,1428,2.0,1417,2.0,2,0,0.0,2008,21.0,1.0,0,12274,5,0.0,2008,2.0,1,5.0,3.0,3.0,91.0,5.0,0,1.0,3.0,0,3,2008,6.0,227680
5,1,980,3.0,980,4.0,2,400,3.0,1967,12.0,1.0,0,9750,5,0.0,1967,3.0,1,5.0,3.0,3.0,75.0,4.0,0,1.0,0.0,0,3,1967,0.0,135500
5,2,1576,3.0,1324,4.0,1,1309,2.0,1923,3.0,1.0,504,21384,6,3.0,2004,2.0,1,5.0,3.0,3.0,144.0,4.0,2,1.0,1.0,1,3,1923,2.0,223500
5,2,1086,3.0,1024,4.0,1,516,3.0,1966,12.0,1.0,0,13400,5,4.0,1966,2.0,1,5.0,3.0,3.0,85.0,4.0,1,1.0,0.0,0,3,1966,0.0,159950
5,2,2138,3.0,849,4.0,2,0,3.0,1898,17.0,0.0,1063,8100,5,0.0,1965,1.0,3,1.0,3.0,4.0,90.0,4.0,0,1.0,3.0,0,2,1910,6.0,106000
6,2,1309,3.0,1040,4.0,1,663,2.0,1974,14.0,1.0,0,10140,6,2.0,1999,2.0,1,5.0,3.0,3.0,78.0,4.0,1,1.0,3.0,1,3,1974,0.0,181000
6,2,848,2.0,848,2.0,1,662,2.0,2004,5.0,1.0,0,4438,5,4.0,2004,3.0,1,5.0,3.0,4.0,0.0,4.0,1,1.0,1.0,0,1,2004,2.0,144500
5,2,1044,1.0,540,4.0,1,0,1.0,1952,9.0,0.0,0,8712,5,0.0,1952,1.0,1,4.0,0.0,0.0,66.0,2.0,0,1.0,0.0,0,2,1952,6.0,55993
6,1,1442,3.0,1442,4.0,1,608,3.0,1958,12.0,1.0,0,9750,6,0.0,1958,2.0,1,5.0,3.0,3.0,75.0,4.0,0,1.0,3.0,1,4,1958,5.0,157900
5,1,1250,3.0,686,4.0,1,0,1.0,1918,7.0,1.0,564,8248,7,0.0,1950,1.0,1,1.0,3.0,3.0,45.0,4.0,0,1.0,3.0,1,3,1955,6.0,116000
