OverallQual,GarageCars,ExterQual,BsmtQual,GrLivArea,GarageFinish,FullBath,GarageType,FireplaceQu,KitchenQual,TotalBsmtSF,2ndFlrSF,CentralAir,1stFlrSF,BsmtFinSF1,TotRmsAbvGrd,YearRemodAdd,Fireplaces,LandContour,YearBuilt,BsmtFinType1,GarageCond,LotArea,BsmtExposure,GarageArea,HalfBath,KitchenAbvGr,MSZoning,Neighborhood,OpenPorchSF,SalePrice
7,2,2.0,2.0,1232,2.0,2,5.0,0.0,2.0,1232,0,1.0,1232,724,6,2007,0,3.0,2007,2.0,5.0,7314,0.0,632,0,1,3.0,5.0,0,194500
5,3,3.0,4.0,1776,1.0,2,1.0,0.0,3.0,1584,0,1.0,1776,0,9,1958,0,3.0,1958,6.0,5.0,11475,3.0,888,0,2,3.0,12.0,25,110000
4,2,3.0,4.0,1208,1.0,1,1.0,0.0,3.0,780,0,1.0,848,152,5,1950,0,3.0,1925,1.0,5.0,6240,3.0,539,0,1,4.0,9.0,23,103000
8,2,2.0,2.0,1616,2.0,2,5.0,3.0,2.0,1595,0,1.0,1616,1180,5,1996,1,3.0,1995,2.0,5.0,5389,3.0,608,0,1,3.0,22.0,152,236500
7,2,2.0,0.0,1146,3.0,2,5.0,4.0,2.0,868,0,1.0,1146,786,6,2003,1,3.0,2003,2.0,5.0,9590,0.0,438,0,1,3.0,23.0,22,187500
7,2,2.0,2.0,2031,3.0,2,5.0,3.0,2.0,1153,878,1.0,1153,252,8,1999,1,3.0,1998,0.0,5.0,11404,0.0,541,1,1,3.0,5.0,84,222500
5,1,3.0,4.0,1144,2.0,1,5.0,3.0,3.0,864,0,1.0,1144,594,6,1983,1,3.0,1961,1.0,5.0,10000,3.0,264,0,1,3.0,19.0,0,131400
5,1,3.0,4.0,948,1.0,1,5.0,0.0,3.0,948,0,1.0,948,0,6,1968,0,3.0,1968,6.0,5.0,8978,3.0,300,0,1,3.0,19.0,0,108000
7,2,3.0,2.0,1768,1.0,1,1.0,3.0,3.0,880,888,0.0,880,390,6,1970,2,3.0,1914,5.0,5.0,10800,2.0,320,1,1,4.0,17.0,341,163000
3,2,3.0,3.0,1040,1.0,2,1.0,0.0,3.0,0,0,0.0,1040,0,6,1950,0,3.0,1950,4.0,5.0,8544,4.0,400,0,2,3.0,12.0,0,93500
8,3,2.0,2.0,1801,3.0,2,5.0,4.0,2.0,893,900,1.0,901,0,8,2005,1,1.0,2005,6.0,5.0,10463,3.0,800,1,1,3.0,8.0,116,239900
5,0,3.0,2.0,1200,0.0,3,0.0,0.0,3.0,1200,0,1.0,1200,1200,5,1988,0,3.0,1987,2.0,3.0,10800,1.0,0,0,1,3.0,7.0,0,179000
7,2,2.0,2.0,1728,2.0,2,5.0,0.0,2.0,864,864,1.0,864,0,7,2004,0,3.0,2004,6.0,5.0,9313,3.0,572,1,1,3.0,5.0,56,190000
5,2,3.0,1.0,1432,1.0,2,1.0,0.0,3.0,264,664,1.0,768,0,7,2002,0,3.0,1910,6.0,2.0,9600,3.0,360,0,1,4.0,17.0,0,132000
6,1,3.0,4.0,912,1.0,1,1.0,0.0,2.0,912,0,1.0,912,832,5,1996,0,3.0,1961,2.0,5.0,6768,2.0,288,0,1,3.0,19.0,0,142000
7,2,3.0,2.0,1349,1.0,2,5.0,0.0,3.0,1349,0,1.0,1349,0,6,2001,0,3.0,2000,6.0,5.0,8450,3.0,539,0,1,3.0,20.0,55,179000
5,2,3.0,2.0,1464,2.0,2,5.0,3.0,3.0,520,0,1.0,1464,444,6,1999,1,3.0,1963,0.0,5.0,12886,0.0,480,0,1,3.0,19.0,0,175000
8,2,2.0,2.0,1337,2.0,2,5.0,3.0,2.0,1337,0,1.0,1337,733,5,1993,1,1.0,1993,2.0,5.0,5395,3.0,462,0,1,3.0,22.0,0,180000
8,2,0.0,4.0,2715,3.0,3,3.0,3.0,2.0,1142,1540,1.0,1175,575,11,1996,2,3.0,1976,2.0,5.0,8963,3.0,831,1,1,3.0,14.0,204,299800
7,2,2.0,2.0,2256,3.0,2,3.0,3.0,2.0,952,1276,1.0,980,300,8,2000,1,3.0,2000,2.0,5.0,8795,3.0,554,1,1,3.0,8.0,54,236000
7,4,2.0,4.0,2640,1.0,1,1.0,4.0,2.0,1240,1320,0.0,1320,0,8,2003,1,3.0,1880,6.0,5.0,11700,3.0,864,1,1,4.0,17.0,0,265979
7,2,2.0,2.0,1720,3.0,2,5.0,3.0,2.0,1720,0,1.0,1720,919,7,1996,1,3.0,1996,2.0,5.0,10593,3.0,527,0,1,3.0,15.0,56,260400
4,1,3.0,3.0,1529,1.0,2,1.0,0.0,3.0,0,441,0.0,1088,0,9,1950,0,3.0,1945,4.0,5.0,8405,4.0,240,0,1,3.0,7.0,0,98000
4,0,3.0,4.0,1140,0.0,1,0.0,0.0,3.0,576,348,1.0,792,0,7,2004,0,3.0,1910,6.0,3.0,8800,3.0,0,0,1,4.0,17.0,160,96500
7,2,2.0,2.0,1320,3.0,2,5.0,0.0,2.0,660,660,1.0,660,0,6,2003,0,3.0,2003,6.0,5.0,7750,3.0,400,1,1,3.0,8.0,48,162000
6,2,3.0,2.0,1494,2.0,2,5.0,0.0,2.0,1479,0,1.0,1494,1200,6,1997,0,3.0,1997,2.0,5.0,9236,1.0,576,0,1,3.0,5.0,27,217000
8,3,2.0,2.0,2098,2.0,2,5.0,4.0,0.0,1030,1060,1.0,1038,0,8,2005,1,3.0,2005,6.0,5.0,10240,2.0,878,1,1,3.0,16.0,52,275500
6,2,3.0,4.0,1026,2.0,1,1.0,0.0,2.0,1026,0,1.0,1026,439,5,2005,0,3.0,1969,2.0,5.0,7930,3.0,440,0,1,3.0,12.0,48,156000
6,2,3.0,2.0,1471,1.0,2,1.0,0.0,3.0,729,729,1.0,742,381,6,1999,0,3.0,1999,2.0,5.0,3230,3.0,440,1,1,1.0,21.0,24,172500
8,2,2.0,2.0,1768,2.0,2,5.0,0.0,2.0,866,902,1.0,866,20,7,2007,0,3.0,2007,2.0,5.0,10769,0.0,578,1,1,3.0,5.0,105,212000
6,2,3.0,4.0,1386,3.0,2,5.0,3.0,3.0,672,714,1.0,672,438,6,1978,1,3.0,1978,5.0,5.0,11616,2.0,440,1,1,3.0,19.0,0,158900
7,2,3.0,2.0,1501,1.0,2,1.0,0.0,3.0,744,744,1.0,757,549,6,1999,0,3.0,1999,0.0,5.0,2280,3.0,440,1,1,1.0,21.0,0,179400
8,3,2.0,2.0,2531,2.0,2,5.0,3.0,2.0,1318,1203,1.0,1328,56,9,1995,1,3.0,1995,3.0,5.0,12257,0.0,752,1,1,3.0,15.0,98,290000
6,1,3.0,4.0,864,1.0,1,1.0,0.0,3.0,864,0,1.0,864,612,5,1959,0,3.0,1959,5.0,0.0,9100,3.0,300,0,1,3.0,12.0,0,127500
5,2,3.0,4.0,1301,1.0,1,1.0,0.0,1.0,1145,0,1.0,1301,405,5,1950,0,3.0,1924,3.0,5.0,6911,2.0,440,0,1,4.0,3.0,0,100000
7,2,3.0,2.0,1547,1.0,2,5.0,0.0,2.0,756,783,1.0,764,24,7,2009,0,3.0,2009,2.0,5.0,8640,2.0,614,1,1,1.0,21.0,45,215200
8,3,2.0,2.0,2365,2.0,2,5.0,4.0,2.0,1252,1097,1.0,1268,1163,8,1999,1,3.0,1999,2.0,5.0,9430,2.0,856,1,1,3.0,15.0,128,337000
8,2,2.0,2.0,1494,3.0,1,5.0,4.0,0.0,1494,0,1.0,1494,437,6,1996,1,3.0,1995,3.0,5.0,9549,0.0,481,1,1,3.0,24.0,30,270000
9,2,2.0,2.0,1506,3.0,2,5.0,4.0,0.0,1498,0,1.0,1506,0,6,2008,1,3.0,2008,6.0,5.0,14587,3.0,592,0,1,3.0,21.0,174,264132
7,2,3.0,2.0,1714,1.0,2,5.0,3.0,3.0,980,734,1.0,980,394,7,1988,1,3.0,1988,2.0,5.0,10421,3.0,496,1,1,3.0,14.0,66,196500
6,1,3.0,2.0,1750,1.0,2,5.0,0.0,3.0,983,767,1.0,983,660,7,1985,0,3.0,1940,0.0,5.0,12508,2.0,423,0,1,3.0,11.0,0,160000
7,2,2.0,2.0,1836,3.0,2,5.0,4.0,2.0,1860,0,1.0,1836,24,8,2005,1,3.0,2004,2.0,5.0,9100,3.0,484,0,1,3.0,5.0,33,216837
8,3,0.0,2.0,3279,3.0,3,3.0,4.0,0.0,1650,1589,1.0,1690,1416,12,2003,1,1.0,2003,0.0,5.0,53504,1.0,841,1,1,3.0,22.0,36,538000
5,2,3.0,2.0,858,1.0,1,1.0,0.0,3.0,858,0,1.0,858,685,5,1982,0,3.0,1982,2.0,5.0,7252,0.0,576,0,1,3.0,19.0,0,134900
4,2,3.0,1.0,1220,1.0,1,1.0,0.0,3.0,836,0,1.0,1220,836,6,1951,0,3.0,1951,3.0,5.0,8877,3.0,396,0,1,3.0,7.0,0,102000
6,2,3.0,4.0,1117,1.0,1,1.0,3.0,3.0,1029,0,1.0,1117,422,6,1976,1,3.0,1976,0.0,5.0,7819,0.0,672,0,1,3.0,7.0,0,107000
5,1,3.0,4.0,912,2.0,1,5.0,0.0,3.0,912,0,1.0,912,456,5,1958,0,3.0,1958,5.0,5.0,10150,3.0,275,0,1,3.0,12.0,0,114500
8,3,2.0,2.0,1973,3.0,2,5.0,4.0,2.0,1935,0,1.0,1973,0,9,2006,1,3.0,2006,6.0,5.0,14226,0.0,895,0,1,3.0,16.0,45,395000
6,2,3.0,0.0,1204,3.0,2,5.0,0.0,3.0,1204,0,1.0,1204,866,5,1998,0,3.0,1998,2.0,5.0,4500,3.0,412,0,1,4.0,11.0,247,162000
7,3,2.0,2.0,1614,2.0,2,5.0,0.0,2.0,1614,0,1.0,1614,20,7,2006,0,3.0,2005,2.0,5.0,11210,0.0,865,0,1,3.0,5.0,59,221500
5,2,3.0,4.0,894,1.0,1,5.0,2.0,3.0,864,0,1.0,894,762,5,1974,1,3.0,1974,0.0,5.0,13350,3.0,440,0,1,3.0,19.0,0,142500
5,2,3.0,3.0,2020,1.0,2,1.0,3.0,3.0,0,0,1.0,2020,0,10,1977,2,3.0,1977,4.0,5.0,8400,4.0,630,0,2,2.0,20.0,0,144000
6,2,3.0,2.0,1004,1.0,1,5.0,0.0,3.0,975,0,1.0,1004,975,4,1977,0,3.0,1977,2.0,5.0,10530,1.0,504,0,1,3.0,11.0,0,135000
7,2,3.0,2.0,1253,3.0,2,5.0,3.0,3.0,1237,0,1.0,1253,0,6,1996,1,3.0,1995,6.0,5.0,7875,3.0,402,0,1,3.0,8.0,21,176000
6,2,2.0,2.0,1603,2.0,2,5.0,0.0,2.0,761,793,1.0,810,387,7,1992,0,3.0,1992,0.0,5.0,7153,3.0,484,1,1,3.0,20.0,124,175900
7,2,2.0,2.0,1430,2.0,2,5.0,0.0,2.0,1413,0,1.0,1430,0,6,2002,0,3.0,2001,6.0,5.0,16285,3.0,605,0,1,3.0,5.0,33,187100
5,2,3.0,2.0,1110,3.0,1,5.0,3.0,2.0,1097,0,1.0,1110,1097,4,1978,1,3.0,1978,2.0,5.0,9101,0.0,602,0,1,3.0,11.0,30,165500
6,0,3.0,4.0,1484,0.0,2,0.0,4.0,3.0,742,742,1.0,742,0,9,2001,1,3.0,1914,6.0,3.0,6300,3.0,0,0,1,4.0,17.0,291,128000
6,2,3.0,4.0,1342,1.0,2,5.0,4.0,3.0,1372,0,1.0,1342,251,7,1967,1,3.0,1967,5.0,5.0,9790,3.0,457,0,1,3.0,14.0,0,161500
5,1,3.0,1.0,1652,1.0,2,1.0,0.0,3.0,686,686,1.0,966,686,7,1950,0,3.0,1915,3.0,5.0,10800,3.0,416,0,1,4.0,17.0,0,139000
7,2,2.0,2.0,2084,2.0,2,3.0,0.0,2.0,956,1128,1.0,956,656,8,2004,0,3.0,2004,2.0,5.0,10142,3.0,618,1,1,3.0,20.0,45,233000
4,1,3.0,4.0,901,1.0,1,1.0,0.0,3.0,901,0,1.0,901,0,4,2000,0,3.0,1954,6.0,5.0,6000,3.0,281,0,1,4.0,17.0,0,107900
6,2,3.0,4.0,2087,3.0,2,5.0,0.0,2.0,832,1111,1.0,976,568,9,2007,0,2.0,1966,3.0,5.0,12205,1.0,444,1,1,3.0,4.0,168,187500
7,2,2.0,2.0,1145,3.0,2,5.0,4.0,2.0,1145,0,1.0,1145,16,5,2006,1,3.0,2005,2.0,5.0,3182,3.0,397,0,1,3.0,0.0,16,160200
6,2,3.0,2.0,1062,2.0,1,5.0,3.0,3.0,1029,0,1.0,1062,539,5,1976,2,3.0,1976,0.0,5.0,11333,0.0,539,0,1,3.0,11.0,0,146800
7,2,2.0,2.0,2013,1.0,2,5.0,3.0,3.0,1117,886,1.0,1127,862,8,1997,1,3.0,1996,2.0,5.0,9920,0.0,455,1,1,3.0,15.0,130,269790
8,2,2.0,2.0,1496,3.0,2,5.0,0.0,2.0,1496,0,1.0,1496,0,7,2007,0,3.0,2007,6.0,5.0,9158,0.0,474,0,1,3.0,21.0,130,225000
7,2,2.0,2.0,1895,3.0,2,5.0,3.0,2.0,712,809,1.0,1086,0,7,1996,1,3.0,1994,6.0,5.0,10832,3.0,409,1,1,3.0,8.0,46,194500
6,2,3.0,2.0,1564,1.0,2,5.0,3.0,3.0,650,676,1.0,888,0,7,1981,1,3.0,1980,6.0,5.0,8400,3.0,476,1,1,3.0,20.0,50,171000
6,2,3.0,4.0,1285,2.0,1,5.0,3.0,3.0,660,0,1.0,1285,0,7,1977,1,3.0,1977,6.0,5.0,8197,3.0,528,1,1,3.0,19.0,0,143500
5,1,3.0,4.0,773,1.0,1,5.0,0.0,3.0,773,0,1.0,773,570,4,1953,0,3.0,1953,1.0,5.0,7677,3.0,240,0,1,3.0,12.0,0,110000
9,3,0.0,0.0,3140,3.0,3,3.0,4.0,0.0,1926,1174,1.0,1966,0,11,2009,2,3.0,2008,6.0,5.0,13518,3.0,820,1,1,3.0,16.0,78,485000
5,1,3.0,2.0,1768,1.0,1,1.0,3.0,2.0,731,787,1.0,981,569,7,1950,2,3.0,1937,0.0,5.0,7200,3.0,240,1,1,3.0,18.0,0,175000
6,2,3.0,2.0,1688,2.0,2,5.0,0.0,2.0,616,1072,1.0,616,462,8,1997,0,1.0,1997,2.0,5.0,12798,1.0,603,1,1,3.0,4.0,114,200000
4,2,3.0,4.0,1196,1.0,1,1.0,0.0,3.0,1196,0,1.0,1196,197,5,1990,0,3.0,1916,3.0,5.0,4800,3.0,440,0,1,4.0,9.0,0,109900
7,2,2.0,2.0,1456,3.0,2,5.0,4.0,2.0,728,728,1.0,728,648,7,2005,1,3.0,2005,2.0,5.0,8199,0.0,410,1,1,3.0,5.0,18,189000
9,3,0.0,0.0,2822,2.0,3,3.0,4.0,0.0,1734,1088,1.0,1734,0,12,2009,1,3.0,2008,6.0,5.0,13891,1.0,1020,1,1,3.0,16.0,170,582933
5,1,3.0,4.0,1128,1.0,1,5.0,0.0,3.0,936,0,1.0,1128,812,5,1954,0,3.0,1954,3.0,5.0,9000,3.0,286,0,1,3.0,12.0,0,118000
7,2,2.0,2.0,1428,2.0,2,5.0,0.0,0.0,1417,0,1.0,1428,0,6,2008,0,3.0,2008,6.0,5.0,12274,3.0,554,0,1,3.0,21.0,60,227680
5,1,3.0,4.0,980,3.0,2,5.0,0.0,3.0,980,0,1.0,980,400,6,1967,0,3.0,1967,0.0,5.0,9750,0.0,384,0,1,3.0,12.0,0,135500
5,2,3.0,4.0,1576,2.0,1,5.0,3.0,2.0,1324,504,1.0,1072,1309,6,2004,1,3.0,1923,2.0,5.0,21384,1.0,528,1,1,3.0,3.0,312,223500
5,2,3.0,4.0,1086,2.0,1,5.0,4.0,3.0,1024,0,1.0,1086,516,6,1966,1,3.0,1966,0.0,5.0,13400,0.0,484,0,1,3.0,12.0,0,159950
5,2,3.0,4.0,2138,1.0,2,1.0,0.0,3.0,849,1063,0.0,1075,0,11,1965,0,3.0,1898,6.0,4.0,8100,3.0,360,0,3,4.0,17.0,156,106000
6,2,3.0,4.0,1309,2.0,1,5.0,2.0,2.0,1040,0,1.0,1309,663,5,1999,1,3.0,1974,0.0,5.0,10140,3.0,484,1,1,3.0,14.0,0,181000
6,2,2.0,2.0,848,3.0,1,5.0,4.0,2.0,848,0,1.0,848,662,4,2004,1,3.0,2004,2.0,5.0,4438,1.0,420,0,1,4.0,5.0,0,144500
5,2,1.0,4.0,1044,1.0,1,4.0,0.0,1.0,540,0,0.0,1044,0,4,1952,0,0.0,1952,6.0,5.0,8712,0.0,504,0,1,0.0,9.0,0,55993
6,1,3.0,4.0,1442,2.0,1,5.0,0.0,3.0,1442,0,1.0,1442,608,7,1958,0,3.0,1958,5.0,5.0,9750,3.0,301,1,1,3.0,12.0,0,157900
5,1,3.0,4.0,1250,1.0,1,1.0,0.0,1.0,686,564,1.0,686,0,7,1950,0,3.0,1918,6.0,5.0,8248,3.0,280,1,1,3.0,7.0,0,116000
7,2,3.0,2.0,1661,2.0,2,5.0,0.0,2.0,1649,0,1.0,1661,0,6,1998,0,3.0,1998,6.0,5.0,12137,3.0,598,0,1,3.0,5.0,34,224900
5,1,3.0,4.0,1008,2.0,1,5.0,4.0,3.0,1008,0,1.0,1008,486,4,1954,1,3.0,1954,1.0,5.0,11425,3.0,275,0,1,3.0,12.0,0,137000
8,3,2.0,2.0,1689,2.0,2,5.0,4.0,2.0,1568,0,1.0,1689,1218,7,2002,2,3.0,2002,2.0,5.0,13265,3.0,857,0,1,3.0,11.0,59,271000
6,2,3.0,4.0,1052,1.0,1,5.0,0.0,3.0,1010,0,1.0,1052,504,6,1971,0,3.0,1971,2.0,5.0,8816,0.0,440,0,1,3.0,4.0,0,155000
7,2,2.0,2.0,1358,2.0,2,5.0,4.0,2.0,1358,0,1.0,1358,733,6,2010,1,3.0,2009,2.0,5.0,6371,2.0,484,0,1,3.0,16.0,35,224000
7,2,2.0,2.0,1640,2.0,2,5.0,0.0,2.0,798,842,1.0,798,0,6,2003,0,3.0,2003,6.0,5.0,7226,3.0,595,1,1,3.0,5.0,45,183000
4,2,1.0,1.0,936,1.0,1,1.0,0.0,3.0,936,0,0.0,936,0,4,1953,0,0.0,1953,6.0,5.0,6000,3.0,576,0,1,4.0,17.0,32,93000
7,2,2.0,2.0,1733,3.0,2,3.0,4.0,2.0,847,886,1.0,847,0,7,2003,1,3.0,2003,6.0,5.0,12394,1.0,433,1,1,3.0,8.0,48,225000
6,1,3.0,4.0,1489,1.0,2,1.0,4.0,3.0,778,545,1.0,944,0,7,1950,1,3.0,1940,6.0,5.0,9900,3.0,240,0,1,3.0,18.0,0,139500
8,2,2.0,2.0,1489,2.0,2,5.0,4.0,2.0,1489,0,1.0,1489,0,7,2006,1,3.0,2006,6.0,5.0,11216,3.0,776,0,1,1.0,21.0,140,232600
10,3,0.0,0.0,2084,3.0,2,5.0,4.0,0.0,2078,0,1.0,2084,1636,7,2008,1,3.0,2007,2.0,5.0,14803,0.0,1220,0,1,3.0,16.0,45,385000
5,0,3.0,4.0,784,0.0,1,0.0,0.0,2.0,784,0,1.0,784,784,5,1950,0,3.0,1924,0.0,3.0,6130,3.0,0,0,1,4.0,3.0,0,109500
7,2,2.0,2.0,1434,2.0,2,5.0,3.0,2.0,1454,0,1.0,1434,20,6,2001,1,3.0,2001,2.0,5.0,8529,3.0,527,0,1,3.0,20.0,39,189000
5,2,3.0,4.0,2126,3.0,2,5.0,0.0,3.0,1013,966,1.0,1160,249,7,1967,0,2.0,1967,3.0,5.0,28698,1.0,538,1,1,3.0,4.0,0,185000
7,2,2.0,2.0,1223,2.0,2,1.0,0.0,2.0,600,623,1.0,520,0,4,2005,0,3.0,2005,6.0,5.0,2544,3.0,480,1,1,1.0,21.0,166,147400
6,2,3.0,4.0,1392,2.0,1,5.0,4.0,3.0,1392,0,1.0,1392,1040,6,1957,2,3.0,1957,5.0,5.0,11900,3.0,458,1,1,3.0,12.0,0,166000
7,2,3.0,2.0,1200,2.0,2,1.0,0.0,2.0,600,600,1.0,520,0,4,2005,0,3.0,2005,6.0,5.0,3180,3.0,480,1,1,1.0,21.0,166,151000
7,2,2.0,2.0,1829,2.0,2,5.0,3.0,2.0,941,888,1.0,941,483,7,2003,1,3.0,2003,2.0,5.0,9548,3.0,613,1,1,3.0,5.0,39,237000
6,2,3.0,4.0,1516,2.0,1,5.0,0.0,3.0,1516,0,1.0,1516,196,6,1964,0,3.0,1964,5.0,5.0,10004,3.0,472,1,1,3.0,12.0,0,167000
5,2,3.0,4.0,1144,1.0,1,5.0,0.0,3.0,1144,0,1.0,1144,572,6,1961,0,3.0,1961,5.0,5.0,7875,3.0,456,0,1,3.0,12.0,0,139950
4,2,3.0,2.0,1067,1.0,2,5.0,0.0,2.0,1067,0,1.0,1067,442,4,1995,0,3.0,1950,1.0,5.0,9600,3.0,436,0,1,3.0,19.0,0,128000
5,2,3.0,4.0,1559,1.0,1,1.0,0.0,3.0,1559,0,1.0,1559,338,5,1973,0,3.0,1948,5.0,5.0,8100,3.0,812,0,1,4.0,17.0,116,153500
6,1,3.0,4.0,987,1.0,1,1.0,0.0,3.0,483,504,1.0,483,330,5,1973,0,3.0,1973,1.0,5.0,1680,3.0,264,1,1,4.0,2.0,0,100000
5,1,3.0,2.0,1099,1.0,1,5.0,0.0,2.0,1099,0,1.0,1099,0,6,2006,0,3.0,1995,6.0,5.0,9525,3.0,352,1,1,3.0,5.0,0,144000
5,1,3.0,4.0,1200,1.0,1,1.0,0.0,3.0,768,432,1.0,768,352,6,1995,0,3.0,1946,1.0,5.0,11767,3.0,240,0,1,3.0,7.0,0,130500
6,1,3.0,4.0,1482,1.0,2,1.0,0.0,1.0,672,672,0.0,810,156,7,1950,0,3.0,1925,1.0,5.0,12155,3.0,400,0,1,2.0,18.0,0,140000
5,2,3.0,4.0,1539,1.0,2,1.0,1.0,2.0,650,581,1.0,958,0,8,2002,1,3.0,1904,6.0,5.0,10440,3.0,686,0,1,4.0,17.0,78,157500
6,2,3.0,4.0,1165,2.0,1,5.0,0.0,3.0,1127,0,1.0,1165,312,6,1966,0,3.0,1966,5.0,2.0,9020,1.0,490,1,1,3.0,12.0,129,174900
5,0,3.0,4.0,1800,0.0,2,0.0,0.0,3.0,1800,0,0.0,1800,0,10,1961,0,3.0,1961,6.0,3.0,8000,3.0,0,0,2,3.0,12.0,0,141000
5,3,3.0,4.0,1416,1.0,1,1.0,4.0,3.0,876,540,1.0,876,0,7,1950,1,3.0,1915,6.0,5.0,12665,2.0,720,1,1,4.0,17.0,0,153900
5,2,3.0,2.0,1701,3.0,2,4.0,3.0,3.0,1390,0,1.0,1701,1390,6,1981,2,3.0,1975,0.0,5.0,16647,1.0,611,0,1,3.0,19.0,0,171000
7,2,2.0,2.0,1775,1.0,2,5.0,3.0,2.0,740,769,1.0,1006,513,7,1993,1,3.0,1993,0.0,5.0,9317,3.0,425,1,1,3.0,20.0,72,213000
5,1,3.0,4.0,864,1.0,1,5.0,2.0,3.0,864,0,1.0,864,460,5,1972,1,3.0,1972,1.0,5.0,15523,0.0,338,0,1,3.0,5.0,0,133500
6,2,3.0,4.0,2358,1.0,3,1.0,4.0,3.0,907,1051,1.0,1307,0,10,1997,1,0.0,1908,6.0,5.0,45600,3.0,360,0,1,3.0,4.0,40,240000
6,2,2.0,4.0,1855,2.0,2,5.0,3.0,3.0,528,761,1.0,1094,0,7,1994,1,3.0,1976,6.0,5.0,9600,3.0,512,1,1,3.0,24.0,100,187000
6,2,2.0,2.0,848,3.0,1,5.0,0.0,2.0,848,0,1.0,848,659,3,2003,0,3.0,2003,2.0,5.0,4435,0.0,420,0,1,4.0,5.0,0,131500
8,2,2.0,2.0,1456,3.0,2,5.0,3.0,2.0,1273,0,1.0,1456,0,7,2003,1,3.0,2003,6.0,5.0,3196,1.0,400,0,1,3.0,0.0,20,215000
7,1,3.0,4.0,1646,1.0,2,1.0,4.0,3.0,918,728,1.0,918,364,7,1950,2,3.0,1941,5.0,5.0,7128,3.0,240,0,1,3.0,6.0,0,164000
6,2,3.0,4.0,1445,2.0,1,5.0,2.0,3.0,1127,0,1.0,1445,564,7,1964,1,3.0,1964,5.0,5.0,12095,1.0,645,1,1,3.0,12.0,0,158000
5,2,3.0,4.0,1779,1.0,1,5.0,4.0,3.0,1763,0,1.0,1779,306,6,1974,1,3.0,1955,0.0,5.0,17920,2.0,454,1,1,3.0,19.0,418,170000
5,1,3.0,4.0,1040,1.0,1,1.0,0.0,3.0,1040,0,1.0,1040,659,6,2010,0,3.0,1962,0.0,5.0,6897,3.0,260,1,1,3.0,19.0,104,127000
6,2,3.0,2.0,1026,1.0,1,1.0,0.0,3.0,940,0,1.0,1026,505,5,1978,0,2.0,1978,2.0,1.0,10970,1.0,576,0,1,3.0,5.0,0,147000
6,2,3.0,2.0,1481,3.0,2,5.0,3.0,3.0,702,779,1.0,702,0,6,1995,1,3.0,1994,6.0,5.0,8125,3.0,343,1,1,3.0,8.0,36,174000
7,2,3.0,2.0,1370,2.0,2,5.0,3.0,3.0,1090,0,1.0,1370,0,6,1976,1,3.0,1976,6.0,5.0,10400,3.0,479,0,1,3.0,14.0,0,152000
6,2,3.0,4.0,2654,1.0,2,5.0,4.0,2.0,1054,1142,1.0,1512,619,9,1984,1,3.0,1968,1.0,5.0,11029,2.0,619,1,1,3.0,14.0,65,250000
7,1,2.0,4.0,1426,1.0,1,1.0,4.0,2.0,912,514,1.0,912,0,7,1998,1,3.0,1918,6.0,5.0,7642,3.0,216,1,1,3.0,6.0,240,189950
5,2,3.0,4.0,1039,1.0,1,5.0,0.0,3.0,1039,0,1.0,1039,841,6,1965,0,3.0,1965,1.0,5.0,11625,2.0,504,1,1,3.0,19.0,0,131500
6,2,3.0,2.0,1097,1.0,2,5.0,0.0,3.0,1040,0,1.0,1097,338,6,1985,0,3.0,1984,2.0,5.0,9672,3.0,480,0,1,3.0,20.0,0,152000
5,1,3.0,4.0,1148,1.0,1,5.0,0.0,3.0,1148,0,1.0,1148,1148,6,1959,0,3.0,1959,1.0,5.0,7931,3.0,672,0,1,3.0,12.0,0,132500
7,2,2.0,0.0,1372,3.0,2,5.0,0.0,2.0,1372,0,1.0,1372,0,6,2008,0,3.0,2007,6.0,5.0,8640,3.0,529,0,1,1.0,21.0,140,250580
5,2,3.0,4.0,1002,1.0,1,1.0,0.0,3.0,1002,0,1.0,1002,828,5,1970,0,3.0,1970,1.0,5.0,8750,3.0,902,0,1,3.0,12.0,0,148500
8,3,2.0,2.0,1646,2.0,2,5.0,4.0,2.0,1638,0,1.0,1646,0,6,2007,1,1.0,2006,6.0,5.0,10656,0.0,870,0,1,3.0,23.0,80,248900
4,2,3.0,4.0,1120,2.0,1,5.0,0.0,1.0,1040,0,1.0,1120,932,5,1961,0,3.0,1961,0.0,5.0,6970,3.0,544,1,1,3.0,19.0,0,129000
5,2,3.0,3.0,2320,1.0,2,5.0,3.0,3.0,0,720,1.0,1547,0,7,1950,1,3.0,1948,4.0,5.0,14762,4.0,672,0,1,3.0,8.0,144,169000
7,2,2.0,2.0,1949,3.0,2,5.0,3.0,2.0,1050,887,1.0,1062,750,8,1994,1,3.0,1993,2.0,5.0,9938,3.0,574,1,1,3.0,20.0,90,236000
5,1,3.0,4.0,894,1.0,1,1.0,0.0,3.0,894,0,0.0,894,0,5,1962,0,3.0,1962,6.0,5.0,6600,3.0,308,0,1,3.0,12.0,0,109500
6,2,3.0,2.0,1682,2.0,2,5.0,0.0,2.0,804,878,1.0,804,505,7,1998,0,3.0,1998,2.0,5.0,8750,3.0,523,1,1,3.0,5.0,77,200500
5,2,2.0,4.0,910,1.0,1,5.0,0.0,2.0,105,0,1.0,910,0,5,1996,0,3.0,1953,6.0,5.0,8892,0.0,414,0,1,3.0,12.0,0,116000
